timestamp,person_count,intrusions_today,alert_level
2026-02-07T14:09:04.821561,0,0,NORMAL
2026-02-07T14:09:06.373100,0,0,NORMAL
2026-02-07T14:09:08.349558,0,0,NORMAL
2026-02-07T14:09:10.407400,0,0,NORMAL
2026-02-07T14:09:12.353655,0,0,NORMAL
2026-02-07T14:20:39.117622,0,0,NORMAL
2026-02-07T14:20:40.662485,0,0,NORMAL
2026-02-07T14:20:43.629692,0,0,NORMAL
2026-02-07T14:20:44.800936,0,0,NORMAL
2026-02-07T14:20:47.776435,0,0,NORMAL
2026-02-07T14:20:48.839924,0,0,NORMAL
2026-02-07T14:20:50.803840,0,0,NORMAL
2026-02-07T14:20:52.817977,0,0,NORMAL
2026-02-07T14:20:54.806233,0,0,NORMAL
2026-02-07T14:20:56.839308,0,0,NORMAL
2026-02-07T14:20:58.804635,0,0,NORMAL
2026-02-07T14:21:00.808774,0,0,NORMAL
2026-02-07T14:21:02.809865,0,0,NORMAL
2026-02-07T14:21:04.868533,0,0,NORMAL
2026-02-07T14:21:06.938706,0,0,NORMAL
2026-02-07T14:21:08.864739,0,0,NORMAL
2026-02-07T14:21:10.959717,0,0,NORMAL
2026-02-07T14:21:12.851604,0,0,NORMAL
2026-02-07T14:21:14.805427,0,0,NORMAL
2026-02-07T14:21:16.807083,0,0,NORMAL
2026-02-07T14:21:18.852141,0,0,NORMAL
2026-02-07T14:21:20.801375,0,0,NORMAL
2026-02-07T14:21:23.584493,0,0,NORMAL
2026-02-07T14:21:24.810708,0,0,NORMAL
2026-02-07T14:21:27.569326,0,0,NORMAL
2026-02-07T14:21:28.851467,0,0,NORMAL
2026-02-07T14:21:30.874178,0,0,NORMAL
2026-02-07T14:21:32.864649,0,0,NORMAL
2026-02-07T14:21:34.851922,0,0,NORMAL
2026-02-07T14:21:36.858482,0,0,NORMAL
2026-02-07T14:21:38.914789,0,0,NORMAL
2026-02-07T14:21:40.857642,0,0,NORMAL
2026-02-07T14:21:42.861117,0,0,NORMAL
2026-02-07T14:21:44.871623,0,0,NORMAL
2026-02-07T14:21:46.862318,0,0,NORMAL
2026-02-07T14:21:48.968938,0,0,NORMAL
2026-02-07T14:21:50.854883,0,0,NORMAL
2026-02-07T14:21:52.863562,0,0,NORMAL
2026-02-07T14:21:54.865164,0,0,NORMAL
2026-02-07T14:21:56.858099,0,0,NORMAL
2026-02-07T14:21:58.890068,0,0,NORMAL
2026-02-07T14:22:02.303890,0,0,NORMAL
2026-02-07T14:22:03.127800,0,0,NORMAL
2026-02-07T14:22:04.952088,0,0,NORMAL
2026-02-07T14:22:06.949723,0,0,NORMAL
2026-02-07T14:22:09.004394,0,0,NORMAL
2026-02-07T14:22:10.966257,0,0,NORMAL
2026-02-07T14:22:12.953240,0,0,NORMAL
2026-02-07T14:22:14.954127,0,0,NORMAL
2026-02-07T14:22:16.946347,0,0,NORMAL
2026-02-07T14:22:18.948541,0,0,NORMAL
2026-02-07T14:22:20.961724,0,0,NORMAL
2026-02-07T14:22:22.949638,0,0,NORMAL
2026-02-07T14:22:24.946681,0,0,NORMAL
2026-02-07T14:22:26.965602,0,0,NORMAL
2026-02-07T14:22:28.960400,0,0,NORMAL
2026-02-07T14:22:32.206449,0,0,NORMAL
2026-02-07T14:22:33.002800,0,0,NORMAL
2026-02-07T14:22:34.994341,0,0,NORMAL
2026-02-07T14:22:37.035660,0,0,NORMAL
2026-02-07T14:22:39.016063,0,0,NORMAL
2026-02-07T14:22:41.000172,0,0,NORMAL
2026-02-07T14:22:42.998589,0,0,NORMAL
2026-02-07T14:22:45.002197,0,0,NORMAL
2026-02-07T14:22:47.002259,0,0,NORMAL
2026-02-07T14:22:48.993214,0,0,NORMAL
2026-02-07T14:22:51.057419,0,0,NORMAL
2026-02-07T14:22:53.045606,0,0,NORMAL
2026-02-07T14:22:55.101420,0,0,NORMAL
2026-02-07T14:22:57.077758,0,0,NORMAL
2026-02-07T14:22:59.055796,0,0,NORMAL
2026-02-07T14:23:01.065701,0,0,NORMAL
2026-02-07T14:23:03.064301,0,0,NORMAL
2026-02-07T14:23:05.049498,0,0,NORMAL
2026-02-07T14:23:08.544203,0,0,NORMAL
2026-02-07T14:23:09.314515,0,0,NORMAL
2026-02-07T14:23:11.121346,0,0,NORMAL
2026-02-07T14:23:13.100277,0,0,NORMAL
2026-02-07T14:23:15.099910,0,0,NORMAL
2026-02-07T14:23:17.103614,0,0,NORMAL
2026-02-07T14:23:19.095664,0,0,NORMAL
2026-02-07T14:23:21.094255,0,0,NORMAL
2026-02-07T14:23:23.098765,0,0,NORMAL
2026-02-07T14:23:25.093030,0,0,NORMAL
2026-02-07T14:23:27.196689,0,0,NORMAL
2026-02-07T14:23:29.095761,0,0,NORMAL
2026-02-07T14:23:31.094584,0,0,NORMAL
2026-02-07T14:23:33.101564,0,0,NORMAL
2026-02-07T14:23:35.110608,0,0,NORMAL
2026-02-07T14:23:37.269361,0,0,NORMAL
2026-02-07T14:23:39.286332,0,0,NORMAL
2026-02-07T14:23:41.264616,0,0,NORMAL
2026-02-07T14:23:43.246513,0,0,NORMAL
2026-02-07T14:23:45.255829,0,0,NORMAL
2026-02-07T14:23:47.351575,0,0,NORMAL
2026-02-07T14:23:49.255575,0,0,NORMAL
2026-02-07T14:23:51.250116,0,0,NORMAL
2026-02-07T14:23:53.344913,0,0,NORMAL
2026-02-07T14:23:55.275215,0,0,NORMAL
2026-02-07T14:23:57.360613,0,0,NORMAL
2026-02-07T14:23:59.342155,0,0,NORMAL
2026-02-07T14:24:01.253626,0,0,NORMAL
2026-02-07T14:24:03.249702,0,0,NORMAL
2026-02-07T14:24:05.245981,0,0,NORMAL
2026-02-07T14:24:07.251766,0,0,NORMAL
2026-02-07T14:24:09.245586,0,0,NORMAL
2026-02-07T14:24:11.283695,0,0,NORMAL
2026-02-07T14:24:13.247466,0,0,NORMAL
2026-02-07T14:24:15.260035,0,0,NORMAL
2026-02-07T14:24:17.246170,0,0,NORMAL
2026-02-07T14:24:19.259193,0,0,NORMAL
2026-02-07T14:24:21.247549,0,0,NORMAL
2026-02-07T14:24:23.260291,0,0,NORMAL
2026-02-07T14:24:25.246091,0,0,NORMAL
2026-02-07T14:24:27.260774,0,0,NORMAL
2026-02-07T14:24:30.467664,0,0,NORMAL
2026-02-07T14:24:31.452546,0,0,NORMAL
2026-02-07T14:24:33.447726,0,0,NORMAL
2026-02-07T14:24:35.451189,0,0,NORMAL
2026-02-07T14:24:37.484789,0,0,NORMAL
2026-02-07T14:24:39.451388,0,0,NORMAL
2026-02-07T14:24:41.445482,0,0,NORMAL
2026-02-07T14:24:43.451340,0,0,NORMAL
2026-02-07T14:24:45.480047,0,0,NORMAL
2026-02-07T14:24:47.460501,0,0,NORMAL
2026-02-07T14:24:49.500988,0,0,NORMAL
2026-02-07T14:24:51.452455,0,0,NORMAL
2026-02-07T14:24:53.452544,0,0,NORMAL
2026-02-07T14:24:55.443496,0,0,NORMAL
2026-02-07T14:24:57.477869,0,0,NORMAL
2026-02-07T14:24:59.499508,0,0,NORMAL
2026-02-07T14:25:01.480320,0,0,NORMAL
2026-02-07T14:25:03.466577,0,0,NORMAL
2026-02-07T14:25:05.484894,0,0,NORMAL
2026-02-07T14:25:07.466513,0,0,NORMAL
2026-02-07T14:25:09.479365,0,0,NORMAL
2026-02-07T14:25:11.470222,0,0,NORMAL
2026-02-07T14:25:13.490872,0,0,NORMAL
2026-02-07T14:25:15.480625,0,0,NORMAL
2026-02-07T14:25:17.461364,0,0,NORMAL
2026-02-07T14:25:19.473969,0,0,NORMAL
2026-02-07T14:25:21.478499,0,0,NORMAL
2026-02-07T14:25:23.467775,0,0,NORMAL
2026-02-07T14:25:25.547192,0,0,NORMAL
2026-02-07T14:25:27.559174,0,0,NORMAL
2026-02-07T14:25:29.550573,0,0,NORMAL
2026-02-07T14:25:31.552657,0,0,NORMAL
2026-02-07T14:25:33.545501,0,0,NORMAL
2026-02-07T14:25:35.542528,0,0,NORMAL
2026-02-07T14:25:37.545106,0,0,NORMAL
2026-02-07T14:25:39.543130,0,0,NORMAL
2026-02-07T14:25:41.564383,0,0,NORMAL
2026-02-07T14:25:44.370423,0,0,NORMAL
2026-02-07T14:25:45.564673,0,0,NORMAL
2026-02-07T14:25:47.619379,0,0,NORMAL
2026-02-07T14:25:49.803920,0,0,NORMAL
2026-02-07T14:25:51.792034,0,0,NORMAL
2026-02-07T14:25:53.808940,0,0,NORMAL
2026-02-07T14:25:55.800839,0,0,NORMAL
2026-02-07T14:25:57.804960,0,0,NORMAL
2026-02-07T14:25:59.799165,0,0,NORMAL
2026-02-07T14:26:01.798590,0,0,NORMAL
2026-02-07T14:26:03.821776,0,0,NORMAL
2026-02-07T14:26:05.796696,0,0,NORMAL
2026-02-07T14:26:07.799567,0,0,NORMAL
2026-02-07T14:26:09.789029,0,0,NORMAL
2026-02-07T14:26:11.794090,0,0,NORMAL
2026-02-07T14:26:13.805547,0,0,NORMAL
2026-02-07T14:26:16.154987,0,0,NORMAL
2026-02-07T14:26:18.492882,0,0,NORMAL
2026-02-07T14:26:19.946804,0,0,NORMAL
2026-02-07T14:26:21.996069,0,0,NORMAL
2026-02-07T14:26:24.008536,0,0,NORMAL
2026-02-07T14:26:25.995894,0,0,NORMAL
2026-02-07T14:26:27.996996,0,0,NORMAL
2026-02-07T14:26:29.995427,0,0,NORMAL
2026-02-07T14:26:31.987999,0,0,NORMAL
2026-02-07T14:26:34.004239,0,0,NORMAL
2026-02-07T14:26:35.991969,0,0,NORMAL
2026-02-07T14:26:37.989615,0,0,NORMAL
2026-02-07T14:26:39.993339,0,0,NORMAL
2026-02-07T14:26:42.002260,0,0,NORMAL
2026-02-07T14:26:43.997563,0,0,NORMAL
2026-02-07T14:26:45.997512,0,0,NORMAL
2026-02-07T14:26:48.005618,0,0,NORMAL
2026-02-07T14:26:50.110772,0,0,NORMAL
2026-02-07T14:26:52.333531,0,0,NORMAL
2026-02-07T14:26:54.043048,0,0,NORMAL
2026-02-07T14:26:56.047804,0,0,NORMAL
2026-02-07T14:26:58.162975,0,0,NORMAL
2026-02-07T14:27:00.048913,0,0,NORMAL
2026-02-07T14:27:02.231989,0,0,NORMAL
2026-02-07T14:27:04.664592,0,0,NORMAL
2026-02-07T14:27:06.099196,0,0,NORMAL
2026-02-07T14:27:08.820816,0,0,NORMAL
2026-02-07T14:27:10.249316,0,0,NORMAL
2026-02-07T14:27:12.243392,0,0,NORMAL
2026-02-07T14:27:14.247606,0,0,NORMAL
2026-02-07T14:27:16.339685,0,0,NORMAL
2026-02-07T14:27:18.341407,0,0,NORMAL
2026-02-07T14:27:20.721192,0,0,NORMAL
2026-02-07T14:27:22.435427,0,0,NORMAL
2026-02-07T14:27:24.427627,0,0,NORMAL
2026-02-07T14:27:26.697870,0,0,NORMAL
2026-02-07T14:27:28.598830,0,0,NORMAL
2026-02-07T14:27:30.453572,0,0,NORMAL
2026-02-07T14:27:32.454258,0,0,NORMAL
2026-02-07T14:27:34.463036,0,0,NORMAL
2026-02-07T14:27:36.737124,0,0,NORMAL
2026-02-07T14:27:38.773510,0,0,NORMAL
2026-02-07T14:27:40.552530,0,0,NORMAL
2026-02-07T14:27:42.551490,0,0,NORMAL
2026-02-07T14:27:45.132215,0,0,NORMAL
2026-02-07T14:27:46.891714,0,0,NORMAL
2026-02-07T14:27:48.857255,0,0,NORMAL
2026-02-07T14:27:50.802370,0,0,NORMAL
2026-02-07T14:27:53.322197,0,0,NORMAL
2026-02-07T14:27:55.799367,0,0,NORMAL
2026-02-07T14:27:56.947879,0,0,NORMAL
2026-02-07T14:27:58.943786,0,0,NORMAL
2026-02-07T14:28:00.943808,0,0,NORMAL
2026-02-07T14:28:03.114625,0,0,NORMAL
2026-02-07T14:28:05.384474,0,0,NORMAL
2026-02-07T14:28:07.068898,0,0,NORMAL
2026-02-07T14:28:09.049668,0,0,NORMAL
2026-02-07T14:28:11.109427,0,0,NORMAL
2026-02-07T14:28:13.264151,0,0,NORMAL
2026-02-07T14:28:16.395468,0,0,NORMAL
2026-02-07T14:28:17.105337,0,0,NORMAL
2026-02-07T14:28:19.086113,0,0,NORMAL
2026-02-07T14:28:21.111204,0,0,NORMAL
2026-02-07T14:28:23.088562,0,0,NORMAL
2026-02-07T14:28:25.099750,0,0,NORMAL
2026-02-07T14:28:27.097923,0,0,NORMAL
2026-02-07T14:28:29.249058,0,0,NORMAL
2026-02-07T14:28:31.242936,0,0,NORMAL
2026-02-07T14:28:33.239628,0,0,NORMAL
2026-02-07T14:28:35.434078,0,0,NORMAL
2026-02-07T14:28:37.343893,0,0,NORMAL
2026-02-07T14:28:39.341968,0,0,NORMAL
2026-02-07T14:28:41.344688,0,0,NORMAL
2026-02-07T14:28:43.341585,0,0,NORMAL
2026-02-07T14:28:45.338790,0,0,NORMAL
2026-02-07T14:28:47.337149,0,0,NORMAL
2026-02-07T14:28:49.342458,0,0,NORMAL
2026-02-07T14:28:51.343375,0,0,NORMAL
2026-02-07T14:28:53.338337,0,0,NORMAL
2026-02-07T14:28:55.343094,0,0,NORMAL
2026-02-07T14:28:57.343750,0,0,NORMAL
2026-02-07T14:28:59.346718,0,0,NORMAL
2026-02-07T14:29:01.343137,0,0,NORMAL
2026-02-07T14:29:04.366428,0,0,NORMAL
2026-02-07T14:29:05.446897,0,0,NORMAL
2026-02-07T14:29:07.443018,0,0,NORMAL
2026-02-07T14:29:09.449826,0,0,NORMAL
2026-02-07T14:29:11.443800,0,0,NORMAL
2026-02-07T14:29:13.436926,0,0,NORMAL
2026-02-07T14:29:15.448157,0,0,NORMAL
2026-02-07T14:29:17.443292,0,0,NORMAL
2026-02-07T14:29:19.441359,0,0,NORMAL
2026-02-07T14:29:21.444116,0,0,NORMAL
2026-02-07T14:29:23.443464,0,0,NORMAL
2026-02-07T14:29:25.454643,0,0,NORMAL
2026-02-07T14:29:27.450013,0,0,NORMAL
2026-02-07T14:29:29.437641,0,0,NORMAL
2026-02-07T14:29:31.438823,0,0,NORMAL
2026-02-07T14:29:33.444772,0,0,NORMAL
2026-02-07T14:29:35.491257,0,0,NORMAL
2026-02-07T14:29:37.445660,0,0,NORMAL
2026-02-07T14:29:39.460656,0,0,NORMAL
2026-02-07T14:29:41.443920,0,0,NORMAL
2026-02-07T14:29:43.445088,0,0,NORMAL
2026-02-07T14:29:46.629567,0,0,NORMAL
2026-02-07T14:29:47.547864,0,0,NORMAL
2026-02-07T14:29:49.543132,0,0,NORMAL
2026-02-07T14:29:51.537860,0,0,NORMAL
2026-02-07T14:29:54.705067,0,0,NORMAL
2026-02-07T14:29:55.590080,0,0,NORMAL
2026-02-07T14:29:57.590549,0,0,NORMAL
2026-02-07T14:29:59.587118,0,0,NORMAL
2026-02-07T14:30:01.616230,0,0,NORMAL
2026-02-07T14:30:03.617304,0,0,NORMAL
2026-02-07T14:30:05.586345,0,0,NORMAL
2026-02-07T14:30:07.598505,0,0,NORMAL
2026-02-07T14:30:09.590822,0,0,NORMAL
2026-02-07T14:30:11.610157,0,0,NORMAL
2026-02-07T14:30:13.593869,0,0,NORMAL
2026-02-07T14:30:15.595462,0,0,NORMAL
2026-02-07T14:30:17.641309,0,0,NORMAL
2026-02-07T14:30:19.590524,0,0,NORMAL
2026-02-07T14:30:21.602487,0,0,NORMAL
2026-02-07T14:30:23.608889,0,0,NORMAL
2026-02-07T14:30:25.589061,0,0,NORMAL
2026-02-07T14:30:27.587642,0,0,NORMAL
2026-02-07T14:30:29.586206,0,0,NORMAL
2026-02-07T14:30:31.588440,0,0,NORMAL
2026-02-07T14:30:33.598619,0,0,NORMAL
2026-02-07T14:30:35.590253,0,0,NORMAL
2026-02-07T14:30:37.595655,0,0,NORMAL
2026-02-07T14:30:39.594807,0,0,NORMAL
2026-02-07T14:30:41.598852,0,0,NORMAL
2026-02-07T14:30:43.622188,0,0,NORMAL
2026-02-07T14:30:45.998611,0,0,NORMAL
2026-02-07T14:30:47.752778,0,0,NORMAL
2026-02-07T14:30:49.760709,0,0,NORMAL
2026-02-07T14:30:51.746835,0,0,NORMAL
2026-02-07T14:30:53.737805,0,0,NORMAL
2026-02-07T14:30:55.774995,0,0,NORMAL
2026-02-07T14:30:57.741081,0,0,NORMAL
2026-02-07T14:30:59.736835,0,0,NORMAL
2026-02-07T14:31:01.736971,0,0,NORMAL
2026-02-07T14:31:03.739317,0,0,NORMAL
2026-02-07T14:31:05.739979,0,0,NORMAL
2026-02-07T14:31:07.737159,0,0,NORMAL
2026-02-07T14:31:09.738993,0,0,NORMAL
2026-02-07T14:31:11.744937,0,0,NORMAL
2026-02-07T14:31:13.735545,0,0,NORMAL
2026-02-07T14:31:15.743970,0,0,NORMAL
2026-02-07T14:31:17.745086,0,0,NORMAL
2026-02-07T14:31:19.736826,0,0,NORMAL
2026-02-07T14:31:21.736025,0,0,NORMAL
